run_folder,algorithm,var_nm3,var_nm10,var_nm4,var_wnm2,var_wpm5,var_lpm5,var_wnm0,var_lpm0,var_capv,obj_Gain,obj_PM,pass_fail,run_id,is_real
nsga2_20260904_234028,nsga2,3.140024247115047,1.3783042279110085,16.82694231957999,5.240732561252247e-06,4.5223278194510685e-05,5.140736444297709e-06,6.214115911584116e-05,5.288137582815168e-06,9.436088293560713e-12,43.88,133.8,FAIL,20260904_234028,1
nsga2_20260904_234028,nsga2,19.655783520706873,9.471527708889063,7.049466982209845,2.735965461285677e-06,3.914264984459256e-05,3.977371043990313e-06,5.2491034569129775e-05,5.644619315740879e-07,2.3316659226119667e-12,0.23550000000000626,148.6,FAIL,20260904_234028,1
nsga2_20260904_234028,nsga2,4.895412901663638,5.898554873692132,9.84629191891322,4.0968876487492826e-05,1.2027272606984424e-05,9.693955886555433e-06,9.440790341278056e-05,2.824270909080018e-06,6.767036735517377e-12,56.049995205280844,124.79975074847083,FAIL,20260904_234028,0
nsga2_20260904_234028,nsga2,10.499038437294038,8.42153180704654,11.562683549556553,4.783879530212101e-05,7.655801042682541e-05,7.437403991783332e-06,9.727989026491917e-05,3.037268040595175e-06,7.286575376249142e-12,74.2858749093983,104.6948798311879,FAIL,20260904_234028,0
nsga2_20260904_234028,nsga2,12.852934787044246,15.642544360195611,6.778601161755747,9.48469341616502e-06,2.9400115199962504e-05,9.10646258557883e-06,9.614173355716714e-05,8.736243153644726e-06,8.046489767598197e-12,58.629563586078234,123.2996753833573,FAIL,20260904_234028,0
nsga2_20260904_234028,nsga2,10.814985688374938,12.275426837362218,17.519185302004686,2.207785245810851e-05,8.92563389636743e-05,5.405331015861209e-06,8.487373243822983e-05,5.231532521713855e-06,9.140419913946855e-12,83.38731640418796,30.516847528276056,FAIL,20260904_234028,0
nsga2_20260904_234917,nsga2,4.890338096737728,5.946356397667664,15.778393222391696,2.58641098353348e-05,3.898873375044416e-05,7.947452691513881e-06,7.757098764640686e-05,7.364544609042903e-06,9.255197915593779e-12,83.91,140.39999999999998,FAIL,20260904_234917,1
nsga2_20260904_234917,nsga2,6.2602870198512,2.688116188274309,15.437238063909444,2.594860870172957e-05,1.18518015633358e-05,6.740812347186168e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,76.61,142.20000000000002,FAIL,20260904_234917,1
nsga2_20260904_235520,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,58.71999999999999,110.9,FAIL,20260904_235520,1
nsga2_20260904_235520,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260904_235520,1
nsga2_20260904_235520,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.899556204288779e-05,6.674598053483085e-06,5.871041699926908e-12,59.65665266572247,110.8999022616465,FAIL,20260904_235520,0
nsga2_20260904_235520,nsga2,6.259768111024644,4.05238816672741,19.42858285110652,2.594860870172957e-05,9.639915457641803e-06,6.423152677606254e-06,7.574776706606997e-05,6.653699807389542e-06,9.255679343118123e-12,74.08413931786916,103.51855060974084,FAIL,20260904_235520,0
nsga2_20260905_000156,nsga2,6.09532433535391,13.447037743729968,9.193308226770718,4.425967274829758e-05,1.2011696307332449e-05,8.186391190997482e-06,3.441841790098156e-05,6.3775749313059665e-06,9.25485147680142e-12,65.00981922669848,113.18818551757494,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,4.865649572846843,5.983953468395141,15.371636487894774,2.938121332662234e-05,4.69529142253024e-05,9.817003398111766e-06,9.617722220827954e-05,4.665207391651916e-06,4.204479254086758e-12,56.32341541783286,116.2135569781581,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,4.865649572846843,5.983953468395141,15.304920211727664,2.938121332662234e-05,4.691956511267929e-05,9.838503234205661e-06,9.617722220827954e-05,4.643975083495707e-06,8.567056848023298e-12,51.449045457086065,116.38216366657339,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,4.876760768904629,4.077537917782132,14.99009312409561,2.5343061063541547e-05,1.1242808158731898e-05,6.6127281600481605e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,69.32511413995127,111.549145732593,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,4.8267497498512775,4.079400918262366,15.088755917412415,2.5343061063541547e-05,1.1242808158731898e-05,6.6127281600481605e-06,7.77353064999271e-05,7.590566006238743e-06,9.255679343118123e-12,77.47365617912138,111.31383466685553,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,4.865649572846843,3.88744019022692,15.304920211727664,2.938121332662234e-05,4.691956511267929e-05,8.871293638056907e-06,9.617722220827954e-05,4.643975083495707e-06,8.484929363158954e-12,50.93159094760402,116.38216387335059,FAIL,20260905_000156,0
nsga2_20260905_000156,nsga2,6.2525557972656856,6.391271469191251,15.371636487894774,5.289887368086889e-06,4.7232129309680135e-05,9.817003398111766e-06,9.617722220827954e-05,4.665207391651916e-06,4.204479254086758e-12,56.38654005965184,114.57241547325246,FAIL,20260905_000156,0
nsga2_20260905_000736,nsga2,5.762825264288743,5.095766215123221,7.21610660487073,2.5867829595634926e-05,1.3647266076580287e-05,5.978647304403044e-06,7.877487895216757e-05,7.859309281775453e-06,8.120205533555246e-12,69.49913387078261,112.2319043516629,FAIL,20260905_000736,0
nsga2_20260905_000736,nsga2,6.253243654574953,5.88079580425678,14.990774300507386,1.413272838056666e-05,4.707325831796659e-05,6.081363810064886e-06,9.53585369466939e-05,6.323531360003884e-06,9.255679343118123e-12,62.897201808221176,115.1249278933623,FAIL,20260905_000736,0
nsga2_20260905_000736,nsga2,4.873338795133937,4.155545830869114,8.832427087161781,1.3091851902112347e-06,1.3485034411057832e-05,4.3455683235117e-06,7.855296922054073e-05,7.385504437348569e-06,5.871041699926908e-12,59.363522370110104,116.0463446397785,FAIL,20260905_000736,0
nsga2_20260905_000736,nsga2,6.319581584239338,4.149280986429992,19.676642440966685,2.6295496725112382e-05,1.3452300353721087e-05,6.299875238193462e-06,9.590173436127416e-05,6.97525383409842e-06,5.951526087811166e-12,58.56999999999999,125.6,FAIL,20260905_000736,1
nsga2_20260905_000736,nsga2,5.539404131929329,6.0971924734864,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.32100040941332,104.4936202633803,FAIL,20260905_000736,0
nsga2_20260905_000736,nsga2,14.891922233791925,3.490595353847721,6.373801081895494,1.1290387968421314e-05,5.882035148317614e-05,8.262684061917942e-06,8.014166380724218e-05,6.93374799720424e-06,8.080525098998448e-12,45.74,143.60000000000002,FAIL,20260905_000736,1
nsga2_20260905_011505,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_011505,1
nsga2_20260905_011505,nsga2,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_011505,1
nsga2_20260905_011849,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_011849,1
nsga2_20260905_011849,nsga2,4.602093074596356,5.697228772337487,15.367242962634288,1.6831519289386145e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,7.459493818191605e-06,4.608796271244112e-12,59.00301307968304,112.45082056052243,FAIL,20260905_011849,0
nsga2_20260905_011849,nsga2,6.253243654574953,5.88079580425678,14.990774300507386,1.413272838056666e-05,4.707325831796659e-05,6.423152677606254e-06,9.53585369466939e-05,6.323531360003884e-06,9.255679343118123e-12,59.37137395735529,110.23943272384365,FAIL,20260905_011849,0
nsga2_20260905_012313,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012313,1
nsga2_20260905_012313,nsga2,1.6918975876773203,5.89389601659133,15.29059412251822,1.4236315271906184e-05,4.867354015083401e-05,9.958847205087875e-06,9.2109674529102e-05,7.557914269051097e-06,5.871041699926908e-12,58.720150580256906,110.96578421790636,FAIL,20260905_012313,0
nsga2_20260905_012552,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,58.71999999999999,110.9,FAIL,20260905_012552,1
nsga2_20260905_012552,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012552,1
nsga2_20260905_012552,nsga2,7.6848523718636255,5.960812968809175,15.068779324105725,2.5884063797181813e-05,1.3818524861499198e-05,6.423152677606254e-06,7.655869923768294e-05,6.323531360003884e-06,9.255679343118123e-12,62.392016400164394,109.3737600125743,FAIL,20260905_012552,0
nsga2_20260905_012552,nsga2,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,61.96128667154569,109.44274235531208,FAIL,20260905_012552,0
nsga2_20260905_012851,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,58.71999999999999,110.9,FAIL,20260905_012851,1
nsga2_20260905_012851,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012851,1
nsga2_20260905_012851,nsga2,14.678278286665169,16.875815113505208,15.03002798561017,1.0996342907999787e-05,4.876290503809824e-05,8.151994178245078e-06,9.616759345943257e-05,7.308728927700513e-06,5.3873457226508156e-12,67.46625747046694,105.9615676108754,FAIL,20260905_012851,0
nsga2_20260905_012851,nsga2,7.6848523718636255,5.960812968809175,15.068779324105725,2.5884063797181813e-05,1.3818524861499198e-05,6.423152677606254e-06,7.655869923768294e-05,6.323531360003884e-06,9.255679343118123e-12,62.393382394997005,110.12993302963797,FAIL,20260905_012851,0
nsga2_20260905_012851,nsga2,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,61.96380067709444,110.53836519073499,FAIL,20260905_012851,0
nsga2_20260905_013153,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,58.71999999999999,110.9,FAIL,20260905_013153,1
nsga2_20260905_013153,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_013153,1
nsga2_20260905_013153,nsga2,14.678278286665169,16.875815113505208,15.03002798561017,1.0996342907999787e-05,4.876290503809824e-05,8.151994178245078e-06,9.616759345943257e-05,7.308728927700513e-06,5.3873457226508156e-12,67.44193867673313,105.96148657381093,FAIL,20260905_013153,0
nsga2_20260905_013153,nsga2,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,62.07963417895932,110.53818130500501,FAIL,20260905_013153,0
nsga2_20260905_013445,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,58.71999999999999,110.9,FAIL,20260905_013445,1
nsga2_20260905_013445,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_013445,1
nsga2_20260905_013445,nsga2,7.6848523718636255,5.960812968809175,15.068779324105725,2.5884063797181813e-05,1.3818524861499198e-05,6.423152677606254e-06,7.655869923768294e-05,6.323531360003884e-06,9.255679343118123e-12,63.75772360280719,109.37395815717052,FAIL,20260905_013445,0
nsga2_20260905_013445,nsga2,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,63.186569393396034,109.44299204780054,FAIL,20260905_013445,0
nsga2_20260905_013920,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,58.71999999999999,110.9,FAIL,20260905_013920,1
nsga2_20260905_013920,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_013920,1
nsga2_20260905_013920,nsga2,14.678278286665169,16.875815113505208,15.03002798561017,1.0996342907999787e-05,4.876290503809824e-05,8.151994178245078e-06,9.616759345943257e-05,7.308728927700513e-06,5.3873457226508156e-12,67.46577401465666,105.96257439519063,FAIL,20260905_013920,0
nsga2_20260905_013920,nsga2,7.6848523718636255,5.960812968809175,15.068779324105725,2.5884063797181813e-05,1.3818524861499198e-05,6.423152677606254e-06,7.655869923768294e-05,6.323531360003884e-06,9.255679343118123e-12,62.39565253514936,110.12894624748783,FAIL,20260905_013920,0
nsga2_20260905_013920,nsga2,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,61.9670764669602,110.53726158064161,FAIL,20260905_013920,0
nsga2_20260905_014229,nsga2,7.0722232944090235,16.602385747379167,13.38368767078564,1.8326033795775064e-05,4.5679734996584057e-05,9.487440373636612e-07,4.4847251287924855e-05,4.025671606727444e-06,5.293666050736145e-12,84.3659711597694,34.13135258367342,FAIL,20260905_014229,0
nsga2_20260905_014229,nsga2,3.0779240808342325,4.68981962531892,6.358148171070182,4.7619173055659205e-05,3.138723592227712e-05,5.203676432591941e-06,9.678768494805244e-05,2.2758984486844704e-06,8.218394250934251e-12,83.95079710254856,141.80044455717058,FAIL,20260905_014229,0
nsga2_20260905_140342,nsga2,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_140342,1
nsga2_20260905_140342,nsga2,1.523623151618299,15.316749064821325,11.224722951166287,1.668766631000488e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_140342,1
nsga2_20260905_140342,nsga2,5.249773074856374,4.133825293496738,11.224722951166287,1.781248656894364e-05,7.890634173181191e-05,6.363097856222738e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_140342,1
nsga2_20260905_140342,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,nan,nan,FAIL,20260905_140342,1
nsga2_20260905_140342,nsga2,10.724610869304877,18.916673942822108,3.739032641673041,4.808634952535756e-05,3.151386913473709e-05,4.274710231873686e-06,8.220195214320313e-05,2.8934622969189265e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_140342,1
nsga2_20260905_140452,nsga2,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_140452,1
nsga2_20260905_140452,nsga2,1.523623151618299,15.316749064821325,11.224722951166287,1.668766631000488e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_140452,1
nsga2_20260905_140452,nsga2,5.249773074856374,4.133825293496738,11.224722951166287,1.781248656894364e-05,7.890634173181191e-05,6.363097856222738e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_140452,1
nsga2_20260905_140452,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,nan,nan,FAIL,20260905_140452,1
nsga2_20260905_140452,nsga2,10.724610869304877,18.916673942822108,3.739032641673041,4.808634952535756e-05,3.151386913473709e-05,4.274710231873686e-06,8.220195214320313e-05,2.8934622969189265e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_140452,1
nsga2_20260905_142002,nsga2,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_142002,1
nsga2_20260905_142002,nsga2,1.523623151618299,15.316749064821325,11.224722951166287,1.668766631000488e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_142002,1
nsga2_20260905_142002,nsga2,5.249773074856374,4.133825293496738,11.224722951166287,1.781248656894364e-05,7.890634173181191e-05,6.363097856222738e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_142002,1
nsga2_20260905_142002,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,nan,nan,FAIL,20260905_142002,1
nsga2_20260905_142002,nsga2,10.724610869304877,18.916673942822108,3.739032641673041,4.808634952535756e-05,3.151386913473709e-05,4.274710231873686e-06,8.220195214320313e-05,2.8934622969189265e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_142002,1
nsga2_20260905_143113,nsga2,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_143113,1
nsga2_20260905_143113,nsga2,1.523623151618299,15.316749064821325,11.224722951166287,1.668766631000488e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_143113,1
nsga2_20260905_143113,nsga2,5.249773074856374,4.133825293496738,11.224722951166287,1.781248656894364e-05,7.890634173181191e-05,6.363097856222738e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_143113,1
nsga2_20260905_143113,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,nan,nan,FAIL,20260905_143113,1
nsga2_20260905_143113,nsga2,10.724610869304877,18.916673942822108,3.739032641673041,4.808634952535756e-05,3.151386913473709e-05,4.274710231873686e-06,8.220195214320313e-05,2.8934622969189265e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_143113,1
nsga2_20260905_143659,nsga2,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_143659,1
nsga2_20260905_143659,nsga2,1.523623151618299,15.316749064821325,11.224722951166287,1.668766631000488e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_143659,1
nsga2_20260905_143659,nsga2,5.249773074856374,4.133825293496738,11.224722951166287,1.781248656894364e-05,7.890634173181191e-05,6.363097856222738e-06,4.5513739581220955e-05,1.7733961238480651e-06,4.628016878024163e-12,nan,nan,FAIL,20260905_143659,1
nsga2_20260905_143659,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,nan,nan,FAIL,20260905_143659,1
nsga2_20260905_143659,nsga2,10.724610869304877,18.916673942822108,3.739032641673041,4.808634952535756e-05,3.151386913473709e-05,4.274710231873686e-06,8.220195214320313e-05,2.8934622969189265e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_143659,1
nsga2_20260905_144359,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_144359,1
nsga2_20260905_144359,nsga2,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_144359,1
nsga2_20260905_144752,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_144752,1
nsga2_20260905_144752,nsga2,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_144752,1
nsga2_20260905_150717,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_150717,1
nsga2_20260905_150717,nsga2,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_150717,1
nsga2_20260905_152019,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_152019,1
nsga2_20260905_152019,nsga2,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_152019,1
nsga2_20260905_152418,nsga2,4.865649572846843,5.983953468395141,15.256928779970998,1.4236315271906184e-05,4.867354015083401e-05,9.817003398111766e-06,9.617722220827954e-05,7.385504437348569e-06,5.871041699926908e-12,58.72,110.9,FAIL,20260905_152418,1
nsga2_20260905_152418,nsga2,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_152418,1
nsga2_20260905_152418,nsga2,3.084958616127238,4.861589337660535,6.39232328993849,1.5912454611434417e-05,3.151087152434779e-05,5.978647304403044e-06,9.717749056928953e-05,7.859309281775453e-06,8.120205533555246e-12,74.45,102.8,FAIL,20260905_152418,1
nsga2_20260905_152418,nsga2,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,47.82,125.6,FAIL,20260905_152418,1
nsga2_20260905_152418,nsga2,4.867412703487644,5.956695848103986,5.5477216526780255,1.4236315271906184e-05,4.867354015083401e-05,9.678201079361269e-06,9.704722401221916e-05,7.385504437348569e-06,5.871041699926908e-12,59.31954324034044,105.24770665989948,FAIL,20260905_152418,0
nsga2_20260905_152418,nsga2,19.7368105792615,14.64815319559655,6.192856468644299,1.599749888257945e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,1.7724428433750535e-06,4.629275969643456e-12,48.28636248040989,116.94055739312415,FAIL,20260905_152418,0
nsga2_20260905_152418,nsga2,10.033860022380582,4.861589337660535,6.39232328993849,1.6607620093353942e-05,3.151087152434779e-05,1.984905015573466e-06,9.717749056928953e-05,7.859309281775453e-06,7.799557217564784e-12,78.2175238778145,99.45225149702841,FAIL,20260905_152418,0
nsga2_20260905_152418,nsga2,10.745352483480485,5.5059252345338,15.304548747453902,8.085408431713246e-06,8.114348458293047e-05,9.862271139808928e-06,9.797345640163627e-05,7.385504437348569e-06,4.635230639937157e-12,55.23012619129608,111.59378372308787,FAIL,20260905_152418,0
nsga2_20260905_152418,nsga2,6.068380175884943,5.956695848103986,5.5477216526780255,1.4236315271906184e-05,3.100635399362604e-05,9.678201079361269e-06,9.704722401221916e-05,7.278577425081624e-06,5.8713553573723654e-12,59.11739297787475,105.24770884283768,FAIL,20260905_152418,0
nsga2_20260905_202339,nsga2,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_202339,1
nsga2_20260905_202339,nsga2,7.835951603359595,10.551848383952235,15.39675256466955,1.9260198752204024e-05,5.0529154134394596e-05,6.774303583674978e-06,7.86610951451767e-05,9.730184927745436e-06,3.5691870590702062e-12,85.62,153.5,PASS,20260905_202339,1
nsga2_20260905_202339,nsga2,3.412580395267021,10.258465668278804,8.138707123322597,1.587706056456488e-05,7.469866842747526e-05,6.065362393903705e-06,5.227737710399618e-05,7.607634897220491e-06,8.120205533555246e-12,92.28,141.3,PASS,20260905_202339,1
nsga2_20260905_204404,nsga2,3.084958616127238,4.861589337660535,6.39232328993849,1.5912454611434417e-05,3.151087152434779e-05,5.978647304403044e-06,9.717749056928953e-05,7.859309281775453e-06,8.120205533555246e-12,74.45,102.8,FAIL,20260905_204404,1
nsga2_20260905_204404,nsga2,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_204404,1
nsga2_20260905_204404,nsga2,19.679239424846678,4.05238816672741,19.399815924886823,2.53775401004893e-05,1.18518015633358e-05,6.423152677606254e-06,6.967485748907519e-05,1.8054177096212956e-06,4.1055729240508316e-12,43.16,143.4,FAIL,20260905_204404,1
