run_folder,algorithm,generation,evaluations,var_nm3,var_nm10,var_nm4,var_wnm2,var_wpm5,var_lpm5,var_wnm0,var_lpm0,var_capv,obj_Gain,obj_PM,pass_fail,run_id,is_real
nsga2_20260905_000736,nsga2,5,75,14.891922233791925,3.490595353847721,6.373801081895494,1.1290387968421314e-05,5.882035148317614e-05,8.262684061917942e-06,8.014166380724218e-05,6.93374799720424e-06,8.080525098998448e-12,45.74,143.60000000000002,FAIL,20260905_000736,1
nsga2_20260905_011505,nsga2,1,5,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_011505,1
nsga2_20260905_011505,nsga2,2,10,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_011505,1
nsga2_20260905_011849,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_011849,1
nsga2_20260905_011849,nsga2,2,30,4.602093074596356,5.697228772337487,15.367242962634288,1.6831519289386145e-05,7.890634173181191e-05,3.3803508782706268e-06,4.5513739581220955e-05,7.459493818191605e-06,4.608796271244112e-12,59.00301307968304,112.45082056052243,FAIL,20260905_011849,0
nsga2_20260905_012313,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012313,1
nsga2_20260905_012313,nsga2,2,30,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012313,1
nsga2_20260905_012552,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012552,1
nsga2_20260905_012552,nsga2,2,30,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012552,1
nsga2_20260905_012851,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_012851,1
nsga2_20260905_012851,nsga2,2,30,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,61.96380067709444,110.53836519073499,FAIL,20260905_012851,0
nsga2_20260905_013153,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_013153,1
nsga2_20260905_013153,nsga2,2,30,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,62.07963417895932,110.53818130500501,FAIL,20260905_013153,0
nsga2_20260905_013445,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_013445,1
nsga2_20260905_013445,nsga2,2,30,7.6848523718636255,5.960812968809175,15.068779324105725,2.5884063797181813e-05,1.3818524861499198e-05,6.423152677606254e-06,7.655869923768294e-05,6.323531360003884e-06,9.255679343118123e-12,63.75772360280719,109.37395815717052,FAIL,20260905_013445,0
nsga2_20260905_013920,nsga2,1,15,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_013920,1
nsga2_20260905_013920,nsga2,2,30,4.86575057053649,5.9725838039154,16.72185060332329,2.594860870172957e-05,1.2326307251010272e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,61.9670764669602,110.53726158064161,FAIL,20260905_013920,0
nsga2_20260905_014229,nsga2,1,30,3.4247930434253226,5.227630452979176,11.678980211894478,1.957212504810091e-05,7.922812369735694e-05,6.248797598136387e-06,8.616828847326331e-05,7.457427954593243e-06,6.416411029827084e-12,65.72,127.7,FAIL,20260905_014229,1
nsga2_20260905_014229,nsga2,2,60,3.4247930434253226,5.227630452979176,11.678980211894478,1.957212504810091e-05,7.922812369735694e-05,6.248797598136387e-06,8.616828847326331e-05,7.457427954593243e-06,6.416411029827084e-12,65.72,127.7,FAIL,20260905_014229,1
nsga2_20260905_014229,nsga2,3,90,3.4247930434253226,5.227630452979176,11.678980211894478,1.957212504810091e-05,7.922812369735694e-05,6.248797598136387e-06,8.616828847326331e-05,7.457427954593243e-06,6.416411029827084e-12,65.72,127.7,FAIL,20260905_014229,1
nsga2_20260905_014229,nsga2,4,120,3.0779240808342325,4.68981962531892,6.358148171070182,4.7619173055659205e-05,3.138723592227712e-05,5.203676432591941e-06,9.678768494805244e-05,2.2758984486844704e-06,8.218394250934251e-12,83.95079710254856,141.80044455717058,FAIL,20260905_014229,0
nsga2_20260905_140342,nsga2,1,5,10.724610869304877,19.05881023019277,3.739032641673041,4.7447877522721014e-05,3.13895957654454e-05,4.521601265239469e-06,8.282194860389804e-05,4.387391795507032e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_140342,1
nsga2_20260905_140342,nsga2,2,10,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_140342,1
nsga2_20260905_140452,nsga2,1,5,10.724610869304877,19.05881023019277,3.739032641673041,4.7447877522721014e-05,3.13895957654454e-05,4.521601265239469e-06,8.282194860389804e-05,4.387391795507032e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_140452,1
nsga2_20260905_140452,nsga2,2,10,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_140452,1
nsga2_20260905_142002,nsga2,1,5,10.724610869304877,19.05881023019277,3.739032641673041,4.7447877522721014e-05,3.13895957654454e-05,4.521601265239469e-06,8.282194860389804e-05,4.387391795507032e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_142002,1
nsga2_20260905_142002,nsga2,2,10,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_142002,1
nsga2_20260905_143113,nsga2,1,5,10.724610869304877,19.05881023019277,3.739032641673041,4.7447877522721014e-05,3.13895957654454e-05,4.521601265239469e-06,8.282194860389804e-05,4.387391795507032e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_143113,1
nsga2_20260905_143113,nsga2,2,10,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_143113,1
nsga2_20260905_143659,nsga2,1,5,10.724610869304877,19.05881023019277,3.739032641673041,4.7447877522721014e-05,3.13895957654454e-05,4.521601265239469e-06,8.282194860389804e-05,4.387391795507032e-06,5.946343189057535e-12,nan,nan,FAIL,20260905_143659,1
nsga2_20260905_143659,nsga2,2,10,1.6741171839133737,15.235471007269595,18.7460144276495,2.4823788442794162e-05,1.18518015633358e-05,3.440405701368016e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,nan,nan,FAIL,20260905_143659,1
nsga2_20260905_144359,nsga2,1,5,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_144359,1
nsga2_20260905_144359,nsga2,2,10,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_144359,1
nsga2_20260905_144752,nsga2,1,5,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_144752,1
nsga2_20260905_144752,nsga2,2,10,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_144752,1
nsga2_20260905_150717,nsga2,1,5,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_150717,1
nsga2_20260905_150717,nsga2,2,10,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_150717,1
nsga2_20260905_152019,nsga2,1,5,6.260932876862046,4.05238816672741,19.42858285110652,2.594860870172957e-05,1.18518015633358e-05,6.423152677606254e-06,7.77353064999271e-05,6.323531360003884e-06,9.255679343118123e-12,70.3,104.3,FAIL,20260905_152019,1
nsga2_20260905_152019,nsga2,2,10,4.865649572846843,5.983953468395141,19.297309266630315,2.58641098353348e-05,4.867354015083401e-05,6.835364727392012e-06,9.617722220827954e-05,7.364544609042903e-06,5.871041699926908e-12,69.21,121.80000000000001,FAIL,20260905_152019,1
nsga2_20260905_152418,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,47.82,125.6,FAIL,20260905_152418,1
nsga2_20260905_152418,nsga2,2,40,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,47.82,125.6,FAIL,20260905_152418,1
nsga2_20260905_152418,nsga2,3,60,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,47.82,125.6,FAIL,20260905_152418,1
nsga2_20260905_202339,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_202339,1
nsga2_20260905_202339,nsga2,2,40,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_202339,1
nsga2_20260905_202339,nsga2,3,60,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_202339,1
nsga2_20260905_202339,nsga2,4,80,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_202339,1
nsga2_20260905_204404,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_204404,1
nsga2_20260905_204404,nsga2,2,40,19.679239424846678,4.05238816672741,19.399815924886823,2.53775401004893e-05,1.18518015633358e-05,6.423152677606254e-06,6.967485748907519e-05,1.8054177096212956e-06,4.1055729240508316e-12,43.16,143.4,FAIL,20260905_204404,1
nsga2_20260905_204404,nsga2,3,60,19.679239424846678,12.249507872571973,18.464356327357553,2.53775401004893e-05,8.59866252897714e-06,6.5792749460782635e-06,4.9048744006864935e-05,1.8054177096212956e-06,2.2316013865660104e-12,54.748454204118815,142.0952941602274,FAIL,20260905_204404,0
nsga2_20260905_204404,nsga2,4,80,19.679239424846678,12.249507872571973,18.464356327357553,2.53775401004893e-05,8.59866252897714e-06,6.5792749460782635e-06,4.9048744006864935e-05,1.8054177096212956e-06,2.2316013865660104e-12,54.748454204118815,142.0952941602274,FAIL,20260905_204404,0
nsga2_20260905_210058,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_210058,1
nsga2_20260905_210058,nsga2,2,40,19.679239424846678,4.05238816672741,19.399815924886823,2.53775401004893e-05,1.18518015633358e-05,6.423152677606254e-06,6.967485748907519e-05,1.8054177096212956e-06,4.1055729240508316e-12,43.160162555979944,143.3993582653986,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,3,60,19.45464229787073,4.05238816672741,19.895670152899363,2.53775401004893e-05,7.981407259302175e-05,6.446340090448165e-06,6.957302620292621e-05,2.3298036367203945e-06,8.324006544175533e-12,45.53614185540514,142.42875762279692,FAIL,20260905_210058,0
nsga2_20260905_210058,nsga2,4,80,19.86287893576313,4.05238816672741,19.49216843714567,2.53775401004893e-05,1.18518015633358e-05,6.423152677606254e-06,7.006384031311e-05,4.714103565564073e-06,4.503875656568621e-12,60.755636992840216,133.27965860129228,FAIL,20260905_210058,0
nsga2_20260905_212114,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_212114,1
nsga2_20260905_212114,nsga2,2,40,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_212114,1
nsga2_20260905_212114,nsga2,3,60,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_212114,1
nsga2_20260905_212114,nsga2,4,80,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_212114,1
nsga2_20260905_213641,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_213641,1
nsga2_20260905_213641,nsga2,2,40,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_213641,1
nsga2_20260905_213641,nsga2,3,60,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_213641,1
nsga2_20260905_213641,nsga2,4,80,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_213641,1
nsga2_20260905_215236,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_215236,1
nsga2_20260905_215236,nsga2,2,40,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_215236,1
nsga2_20260905_215236,nsga2,3,60,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_215236,1
nsga2_20260905_215236,nsga2,4,80,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_215236,1
nsga2_20260905_221606,nsga2,1,20,10.615233528058086,15.916620559342222,6.60512241330487,3.850795646748557e-05,5.270526345927673e-05,1.9159562220217693e-06,9.650728407477964e-05,4.315544126940916e-06,3.657108300964262e-12,57.32,125.6,FAIL,20260905_221606,1
nsga2_20260905_221606,nsga2,2,40,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_221606,1
nsga2_20260905_221606,nsga2,3,60,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_221606,1
nsga2_20260905_221606,nsga2,4,80,4.731886013265868,4.821756783017539,6.39232328993849,1.5912454611434417e-05,4.753864540759759e-05,5.846584995511093e-06,9.717749056928953e-05,7.859309281775453e-06,5.799846315376515e-12,89.52,153.1,PASS,20260905_221606,1
nsga2_20260910_115119,nsga2,1,5,10.230871817803992,17.900268852631005,18.746826803168744,1.808242127644079e-05,5.728152412375716e-05,3.55775921522145e-06,5.955171301090977e-05,3.710156642317766e-06,4.524571004753451e-12,67.13,112.7,FAIL,20260910_115119,1
nsga2_20260910_115119,nsga2,2,10,19.63587143674837,14.0252977051332,19.348288406014124,3.451580250937572e-05,3.756367157190732e-05,3.4930255583876e-06,7.223238751734994e-05,5.490866063519396e-06,3.792176880030601e-12,48.49,139.4,FAIL,20260910_115119,1
nsga2_20260910_115119,nsga2,3,15,19.63587143674837,14.0252977051332,19.348288406014124,3.451580250937572e-05,3.756367157190732e-05,3.4930255583876e-06,7.223238751734994e-05,5.490866063519396e-06,3.792176880030601e-12,48.49,139.4,FAIL,20260910_115119,1
nsga2_20260910_121233,nsga2,1,10,9.367165939599897,19.13721938012401,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.953416799735579e-06,9.490968439129519e-05,4.870428823436413e-06,7.819559607774623e-12,82.52,128.3,FAIL,20260910_121233,1
nsga2_20260910_121233,nsga2,2,20,9.367165939599897,19.13988621753205,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.726903704499425e-06,6.84661911461126e-05,4.870428823436413e-06,7.762606639789824e-12,82.46,152.5,FAIL,20260910_121233,1
nsga2_20260910_121233,nsga2,3,30,9.367165939599897,19.13988621753205,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.726903704499425e-06,6.84661911461126e-05,4.870428823436413e-06,7.762606639789824e-12,82.46,152.5,FAIL,20260910_121233,1
nsga2_20260910_122006,nsga2,1,10,9.367165939599897,19.13721938012401,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.953416799735579e-06,9.490968439129519e-05,4.870428823436413e-06,7.819559607774623e-12,82.52,128.3,FAIL,20260910_122006,1
nsga2_20260910_122006,nsga2,2,20,9.367165939599897,19.13988621753205,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.726903704499425e-06,6.84661911461126e-05,4.870428823436413e-06,7.762606639789824e-12,82.459129968356,152.49954765105056,FAIL,20260910_122006,0
nsga2_20260910_122006,nsga2,3,30,9.367165939599897,19.33738657261278,10.498020460065293,2.1433862654999053e-05,6.213528116593316e-05,9.726903704499425e-06,6.83405283517971e-05,4.875145717084851e-06,7.762606639789824e-12,83.1433561581471,152.557788143188,FAIL,20260910_122006,0
